study,version,model,revision,protocol,template,score_representation,split,scope,family,subset,n_expected_tasks,n_complete_tasks,n_nontrivial,n_all_pass,n_all_fail,accuracy,accuracy_n,accuracy_lo95,accuracy_hi95,TCE,TCE_n,TCE_lo95,TCE_hi95,TRR,TRR_n,TRR_lo95,TRR_hi95,TRR_count,FSRR,FSRR_n,FSRR_lo95,FSRR_hi95,FSRR_count,trr_success_fsrr_failure,trr_success_fsrr_failure_n,trr_success_fsrr_failure_lo95,trr_success_fsrr_failure_hi95,trr_success_fsrr_failure_count,TRR_including_trivial,FSRR_including_trivial,TRR_success_FSRR_failure_share_of_TRR_success,post_hoc,bootstrap_seed,bootstrap_replicates,interval_method
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,smoke,all_valid,code_acceptance,all,3,3,1,2,0,0.62962962962962965,3,0,1,3.3333333333333335,3,0,9,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,smoke,all_valid,code_acceptance,nontrivial,1,1,1,0,0,0.88888888888888884,1,0.88888888888888884,0.88888888888888884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,smoke,all_valid,code_acceptance,all_pass,2,2,0,2,0,0.5,2,0,1,4.5,2,0,9,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,smoke,all_valid,code_acceptance,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,whitespace_union,smoke,all_valid,code_acceptance,partial,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,main,all_valid,ALL,all,80,80,54,26,0,0.95833333333333337,80,0.92638888888888893,0.98472222222222217,0.3125,80,0.074999999999999997,0.61250000000000004,0.98148148148148151,54,0.94444444444444442,1,53,0.96296296296296291,54,0.90740740740740744,1,52,0.018518518518518517,54,0,0.055555555555555552,1,0.98750000000000004,0.97499999999999998,0.018867924528301886,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,main,all_valid,ALL,nontrivial,54,54,54,0,0,0.94855967078189296,54,0.90534979423868311,0.98353909465020584,0.35185185185185186,54,0.037037037037037035,0.7407407407407407,0.98148148148148151,54,0.94444444444444442,1,53,0.96296296296296291,54,0.90740740740740744,1,52,0.018518518518518517,54,0,0.055555555555555552,1,0.98148148148148151,0.96296296296296291,0.018867924528301886,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,main,all_valid,ALL,all_pass,26,26,0,26,0,0.9786324786324786,26,0.9358974358974359,1,0.23076923076923078,26,0,0.69230769230769229,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,main,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,main,all_valid,ALL,partial,23,23,23,0,0,0.9903381642512078,23,0.97584541062801944,1,0.2608695652173913,23,0,0.78260869565217395,0.95652173913043481,23,0.86956521739130432,1,22,0.91304347826086951,23,0.78260869565217395,1,21,0.043478260869565216,23,0,0.13043478260869565,1,0.95652173913043481,0.91304347826086951,0.045454545454545456,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,main,all_valid,code_acceptance,all,80,80,54,26,0,0.95833333333333337,80,0.92638888888888893,0.98472222222222217,0.3125,80,0.074999999999999997,0.61250000000000004,0.98148148148148151,54,0.94444444444444442,1,53,0.96296296296296291,54,0.90740740740740744,1,52,0.018518518518518517,54,0,0.055555555555555552,1,0.98750000000000004,0.97499999999999998,0.018867924528301886,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,main,all_valid,code_acceptance,nontrivial,54,54,54,0,0,0.94855967078189296,54,0.90534979423868311,0.98353909465020584,0.35185185185185186,54,0.037037037037037035,0.7407407407407407,0.98148148148148151,54,0.94444444444444442,1,53,0.96296296296296291,54,0.90740740740740744,1,52,0.018518518518518517,54,0,0.055555555555555552,1,0.98148148148148151,0.96296296296296291,0.018867924528301886,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,main,all_valid,code_acceptance,all_pass,26,26,0,26,0,0.9786324786324786,26,0.9358974358974359,1,0.23076923076923078,26,0,0.69230769230769229,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,main,all_valid,code_acceptance,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,main,all_valid,code_acceptance,partial,23,23,23,0,0,0.9903381642512078,23,0.97584541062801944,1,0.2608695652173913,23,0,0.78260869565217395,0.95652173913043481,23,0.86956521739130432,1,22,0.91304347826086951,23,0.78260869565217395,1,21,0.043478260869565216,23,0,0.13043478260869565,1,0.95652173913043481,0.91304347826086951,0.045454545454545456,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,smoke,all_valid,ALL,all,3,3,1,2,0,0.96296296296296291,3,0.88888888888888884,1,0,3,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,smoke,all_valid,ALL,nontrivial,1,1,1,0,0,0.88888888888888884,1,0.88888888888888884,0.88888888888888884,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,smoke,all_valid,ALL,all_pass,2,2,0,2,0,1,2,1,1,0,2,0,0,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,smoke,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,smoke,all_valid,ALL,partial,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,smoke,all_valid,code_acceptance,all,3,3,1,2,0,0.96296296296296291,3,0.88888888888888884,1,0,3,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,smoke,all_valid,code_acceptance,nontrivial,1,1,1,0,0,0.88888888888888884,1,0.88888888888888884,0.88888888888888884,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,smoke,all_valid,code_acceptance,all_pass,2,2,0,2,0,1,2,1,1,0,2,0,0,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,smoke,all_valid,code_acceptance,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,bare,smoke,all_valid,code_acceptance,partial,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,whitespace_union,main,all_valid,ALL,all,80,80,54,26,0,0.95833333333333337,80,0.92638888888888893,0.98472222222222217,0.3125,80,0.074999999999999997,0.61250000000000004,0.98148148148148151,54,0.94444444444444442,1,53,0.96296296296296291,54,0.90740740740740744,1,52,0.018518518518518517,54,0,0.055555555555555552,1,0.98750000000000004,0.97499999999999998,0.018867924528301886,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,whitespace_union,main,all_valid,ALL,nontrivial,54,54,54,0,0,0.94855967078189296,54,0.90534979423868311,0.98353909465020584,0.35185185185185186,54,0.037037037037037035,0.7407407407407407,0.98148148148148151,54,0.94444444444444442,1,53,0.96296296296296291,54,0.90740740740740744,1,52,0.018518518518518517,54,0,0.055555555555555552,1,0.98148148148148151,0.96296296296296291,0.018867924528301886,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,whitespace_union,main,all_valid,ALL,all_pass,26,26,0,26,0,0.9786324786324786,26,0.9358974358974359,1,0.23076923076923078,26,0,0.69230769230769229,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,whitespace_union,main,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,whitespace_union,main,all_valid,ALL,partial,23,23,23,0,0,0.9903381642512078,23,0.97584541062801944,1,0.2608695652173913,23,0,0.78260869565217395,0.95652173913043481,23,0.86956521739130432,1,22,0.91304347826086951,23,0.78260869565217395,1,21,0.043478260869565216,23,0,0.13043478260869565,1,0.95652173913043481,0.91304347826086951,0.045454545454545456,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,whitespace_union,main,all_valid,code_acceptance,all,80,80,54,26,0,0.95833333333333337,80,0.92638888888888893,0.98472222222222217,0.3125,80,0.074999999999999997,0.61250000000000004,0.98148148148148151,54,0.94444444444444442,1,53,0.96296296296296291,54,0.90740740740740744,1,52,0.018518518518518517,54,0,0.055555555555555552,1,0.98750000000000004,0.97499999999999998,0.018867924528301886,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,whitespace_union,main,all_valid,code_acceptance,nontrivial,54,54,54,0,0,0.94855967078189296,54,0.90534979423868311,0.98353909465020584,0.35185185185185186,54,0.037037037037037035,0.7407407407407407,0.98148148148148151,54,0.94444444444444442,1,53,0.96296296296296291,54,0.90740740740740744,1,52,0.018518518518518517,54,0,0.055555555555555552,1,0.98148148148148151,0.96296296296296291,0.018867924528301886,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,whitespace_union,main,all_valid,code_acceptance,all_pass,26,26,0,26,0,0.9786324786324786,26,0.9358974358974359,1,0.23076923076923078,26,0,0.69230769230769229,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,whitespace_union,main,all_valid,code_acceptance,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,whitespace_union,main,all_valid,code_acceptance,partial,23,23,23,0,0,0.9903381642512078,23,0.97584541062801944,1,0.2608695652173913,23,0,0.78260869565217395,0.95652173913043481,23,0.86956521739130432,1,22,0.91304347826086951,23,0.78260869565217395,1,21,0.043478260869565216,23,0,0.13043478260869565,1,0.95652173913043481,0.91304347826086951,0.045454545454545456,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,whitespace_union,smoke,all_valid,ALL,all,3,3,1,2,0,0.96296296296296291,3,0.88888888888888884,1,0,3,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,whitespace_union,smoke,all_valid,ALL,nontrivial,1,1,1,0,0,0.88888888888888884,1,0.88888888888888884,0.88888888888888884,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,whitespace_union,smoke,all_valid,ALL,all_pass,2,2,0,2,0,1,2,1,1,0,2,0,0,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,whitespace_union,smoke,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,whitespace_union,smoke,all_valid,ALL,partial,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,whitespace_union,smoke,all_valid,code_acceptance,all,3,3,1,2,0,0.96296296296296291,3,0.88888888888888884,1,0,3,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,whitespace_union,smoke,all_valid,code_acceptance,nontrivial,1,1,1,0,0,0.88888888888888884,1,0.88888888888888884,0.88888888888888884,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,whitespace_union,smoke,all_valid,code_acceptance,all_pass,2,2,0,2,0,1,2,1,1,0,2,0,0,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,whitespace_union,smoke,all_valid,code_acceptance,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,explicit,whitespace_union,smoke,all_valid,code_acceptance,partial,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,Qwen/Qwen3-30B-A3B-Thinking-2507,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,native_reason_then_score,original,bare,main,all_valid,ALL,all,80,78,53,25,0,0.95584045584045563,78,0.91737891737891741,0.98717948717948723,0.42307692307692307,78,0.14102564102564102,0.7823717948717902,0.96226415094339623,53,0.90566037735849059,1,51,0.96226415094339623,53,0.90566037735849059,1,51,0,53,0,0,0,0.97435897435897434,0.97435897435897434,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
